Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Female,Male,Loyal Customer,disloyal Customer,Business travel,Personal Travel,Business,Eco,Eco Plus,satisfaction
2132,37810,32,1028,2,2,2,3,4,2,4,4,2,1,3,2,4,4,69,63.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
2133,16940,45,1776,3,2,2,2,3,4,4,3,3,3,3,1,3,1,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2134,112638,31,639,4,1,4,4,1,4,1,1,2,2,3,3,3,1,0,7.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
2135,112380,59,3243,3,3,3,3,4,4,4,5,5,5,5,5,5,4,57,44.0,0,1,1,0,1,0,1,0,0,satisfied
2136,102377,25,258,3,4,3,3,5,3,2,5,3,2,5,5,1,5,1,5.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2137,125132,68,361,4,4,4,5,3,4,3,3,5,4,4,5,5,3,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
2138,3099,25,594,0,2,0,4,2,2,2,2,4,3,3,2,4,2,0,3.0,1,0,1,0,0,1,0,1,0,satisfied
2139,102558,8,236,1,4,1,4,3,1,3,3,5,5,5,5,5,3,9,14.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2140,126687,56,2402,4,4,4,4,4,3,4,5,5,5,5,3,5,3,26,0.0,1,0,1,0,1,0,1,0,0,satisfied
2141,42322,26,817,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2142,2990,52,522,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,4.0,0,1,1,0,1,0,1,0,0,satisfied
2143,102781,60,2385,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15,0.0,0,1,1,0,1,0,1,0,0,satisfied
2144,47909,56,3912,1,1,1,1,5,3,3,4,4,3,1,3,4,1,29,20.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2145,26745,54,859,1,4,1,3,4,5,4,3,3,1,2,3,3,3,0,6.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
2146,8699,17,227,2,1,2,4,1,2,1,1,1,3,4,4,4,1,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
2147,136,43,2029,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,15.0,1,0,1,0,1,0,1,0,0,satisfied
2148,95403,39,239,4,5,4,3,3,4,3,3,3,4,4,5,4,3,61,57.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2149,14586,25,986,2,2,2,4,2,2,2,2,2,4,3,1,4,2,4,10.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2150,118660,45,304,3,4,3,4,4,3,2,4,3,4,4,2,4,4,23,21.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2151,26291,22,1199,4,4,4,4,4,4,4,4,5,1,2,1,2,4,0,33.0,1,0,0,1,1,0,0,1,0,satisfied
2152,19874,16,2912,5,5,5,5,5,5,5,5,5,4,5,3,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2153,47113,70,3405,4,4,4,4,2,1,3,2,2,2,2,2,2,2,11,0.0,1,0,1,0,1,0,1,0,0,satisfied
2154,26413,30,1249,5,4,4,4,5,5,5,5,2,1,4,2,1,5,1,0.0,1,0,1,0,1,0,0,0,1,satisfied
2155,23807,33,374,2,4,2,4,4,2,4,4,3,5,4,5,4,4,0,24.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2156,53657,32,2762,2,2,4,2,3,3,3,3,5,2,4,5,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2157,54780,52,854,2,5,1,3,4,1,4,4,3,3,4,4,5,4,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
2158,36903,30,2072,3,4,4,4,3,3,3,3,2,1,4,2,4,3,56,79.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
2159,30055,39,183,3,5,3,2,1,3,1,1,4,1,4,5,1,1,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2160,93237,39,1694,3,4,2,4,2,2,5,2,3,1,4,1,1,2,6,3.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2161,34021,60,1598,2,2,2,4,5,4,4,4,4,2,4,1,4,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2162,3052,58,2529,3,3,3,3,5,4,5,3,3,4,3,4,3,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2163,68626,40,2433,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2164,77784,30,696,2,5,2,3,5,2,5,5,4,3,4,4,4,5,4,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2165,18571,44,201,2,2,2,2,1,2,5,5,5,5,5,5,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2166,89098,42,1947,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,0.0,0,1,1,0,1,0,1,0,0,satisfied
2167,126711,46,2521,3,3,3,3,5,3,5,5,4,3,4,3,4,5,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
2168,72895,21,1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,31,33.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
2169,8306,51,3596,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2170,79018,33,356,2,3,3,2,4,3,4,4,5,2,5,3,5,4,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2171,52591,37,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3,1.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
2172,824,54,2538,0,0,0,1,4,5,4,4,4,4,4,3,4,3,0,1.0,1,0,1,0,1,0,1,0,0,satisfied
2173,42625,44,2913,2,2,2,2,3,2,5,3,3,4,3,4,3,2,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2174,104537,72,856,4,4,4,4,4,4,4,4,2,3,3,2,4,4,20,3.0,0,1,1,0,1,0,0,1,0,satisfied
2175,45319,43,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
2176,116198,34,417,3,5,3,3,2,3,5,2,5,5,2,4,5,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2177,120322,23,268,1,3,0,3,2,0,2,2,3,2,4,2,3,2,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2178,89016,54,1947,1,3,3,3,5,3,2,1,1,1,1,3,1,1,5,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2179,97468,14,822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26,13.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
2180,117414,52,1460,1,1,4,1,5,4,4,5,5,5,5,3,5,3,0,1.0,1,0,1,0,1,0,1,0,0,satisfied
2181,26999,30,1998,3,3,3,3,5,5,5,5,1,2,5,3,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2182,60793,53,1922,4,4,4,4,4,4,4,4,4,4,4,3,4,5,25,44.0,1,0,1,0,1,0,1,0,0,satisfied
2183,81993,8,1535,1,3,3,3,1,1,1,1,2,2,3,3,3,1,36,6.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2184,90687,51,581,3,1,1,1,4,4,3,3,3,3,3,2,3,3,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
2185,80909,23,352,4,2,4,3,5,4,5,5,3,3,4,1,4,5,1,10.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
2186,121064,46,3270,5,5,5,5,4,5,4,4,4,4,4,5,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2187,64280,44,3856,3,3,2,3,3,5,4,4,4,4,4,3,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2188,54795,20,775,3,3,3,4,5,3,3,5,3,5,5,2,3,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2189,3126,23,1013,5,2,5,2,2,5,2,2,1,4,2,4,2,2,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
2190,51715,69,355,4,4,4,3,3,4,3,3,5,4,4,3,4,3,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
2191,76658,63,516,1,4,1,4,3,5,5,3,3,1,3,4,3,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2192,13735,25,441,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21,12.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2193,24230,27,302,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17,56.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2194,99923,24,764,2,3,3,1,4,3,4,4,5,5,5,3,5,4,3,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
2195,112342,27,850,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0,2.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2196,47836,37,1953,2,2,2,2,4,5,2,2,2,2,2,1,2,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2197,15820,26,246,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
2198,37566,39,674,5,5,5,1,3,5,3,3,3,4,3,1,2,3,85,96.0,1,0,0,1,1,0,0,1,0,satisfied
2199,5717,65,299,3,4,5,4,2,5,4,5,5,5,2,5,5,4,22,28.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2200,4305,27,502,2,2,2,2,3,2,3,3,4,4,5,5,5,3,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2201,94899,80,277,4,4,4,5,1,3,2,3,3,4,3,3,3,1,34,33.0,0,1,0,1,1,0,1,0,0,satisfied
2202,56512,55,937,5,5,5,5,3,5,4,4,4,5,4,3,4,3,18,6.0,0,1,1,0,1,0,1,0,0,satisfied
2203,48281,29,236,3,2,3,3,3,3,5,3,1,2,4,2,3,3,0,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
2204,83967,55,2917,2,2,2,2,5,5,5,4,4,4,4,4,4,4,0,12.0,0,1,1,0,1,0,1,0,0,satisfied
2205,50157,33,1503,5,2,2,2,5,4,5,5,3,1,2,4,3,5,8,8.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2206,25842,28,2137,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2207,99832,43,587,3,3,3,4,3,3,3,3,3,5,4,4,4,3,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2208,115911,55,308,4,4,4,4,1,4,1,1,2,5,3,4,3,1,97,94.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2209,63420,49,447,4,5,4,2,5,5,5,2,2,4,3,3,2,3,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
2210,101451,38,345,1,1,1,1,3,5,5,5,5,4,5,5,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2211,52512,53,2475,1,1,1,1,1,5,2,4,4,4,5,4,4,3,0,2.0,0,1,1,0,1,0,1,0,0,satisfied
2212,31017,18,391,2,5,2,3,4,2,4,4,3,3,5,1,5,4,12,6.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2213,70901,24,1721,2,2,2,2,2,2,2,2,2,5,2,4,4,2,12,39.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2214,23034,40,927,3,3,3,1,5,3,5,5,4,3,1,2,4,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2215,24778,11,528,1,0,1,4,3,1,1,3,1,5,4,1,5,3,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2216,95654,53,2435,3,4,4,4,2,2,3,3,3,3,3,1,3,3,36,37.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2217,101779,25,1521,2,5,2,4,3,2,3,3,3,3,5,3,4,3,23,44.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
2218,76095,49,669,5,4,4,3,5,4,5,5,5,4,5,4,4,5,8,0.0,0,1,1,0,0,1,0,1,0,satisfied
2219,7951,47,594,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2220,40486,54,461,3,5,3,2,3,3,1,5,5,3,5,3,5,5,0,3.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2221,43640,23,3130,5,5,5,5,1,2,1,1,4,5,3,2,4,1,35,53.0,0,1,1,0,1,0,1,0,0,satisfied
2222,85829,27,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25,1.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2223,11058,16,201,2,2,2,3,2,2,2,2,2,2,3,4,4,2,43,34.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2224,88275,46,594,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2225,58266,54,2650,3,3,3,3,5,5,5,3,4,4,4,5,3,5,143,148.0,0,1,1,0,1,0,1,0,0,satisfied
2226,123583,43,1773,3,2,3,4,5,4,3,3,3,3,3,1,3,3,7,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2227,114625,44,417,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2228,8652,27,227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
2229,121742,32,1475,2,5,2,3,3,2,1,3,4,4,4,4,5,3,6,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2230,123689,45,214,3,3,3,4,3,3,3,3,2,1,5,1,2,3,8,5.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
2231,105423,40,452,4,4,4,4,3,4,4,3,3,4,4,4,4,3,61,68.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2232,101723,37,986,4,4,4,4,5,5,4,4,4,4,4,3,4,5,23,4.0,1,0,1,0,1,0,1,0,0,satisfied
2233,25536,49,516,1,5,1,4,5,5,5,4,4,1,4,4,4,5,12,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2234,100392,20,1092,4,4,4,3,1,4,1,1,4,2,3,2,3,1,6,7.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2235,68388,41,2956,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2236,95098,39,239,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2237,122962,25,468,3,0,3,2,1,3,1,1,5,4,4,4,4,1,15,9.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
2238,58961,29,1723,2,2,2,2,4,4,4,4,5,4,4,4,5,4,2,17.0,0,1,1,0,1,0,1,0,0,satisfied
2239,116956,34,621,2,2,2,2,2,4,5,5,5,5,5,4,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2240,109484,24,834,1,1,1,4,5,1,5,5,3,3,4,1,3,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2241,76135,43,689,2,2,2,2,4,5,5,5,5,5,5,3,5,3,13,5.0,0,1,1,0,1,0,1,0,0,satisfied
2242,82101,21,1276,3,1,3,2,4,3,4,4,1,4,3,4,2,4,4,6.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2243,14052,67,335,2,3,3,3,2,3,2,2,4,1,4,2,3,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2244,104856,35,327,3,1,1,1,3,4,4,3,3,3,3,2,3,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2245,56116,18,1400,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,20.0,1,0,1,0,1,0,1,0,0,satisfied
2246,41304,22,1624,3,3,4,3,4,5,4,4,4,1,3,5,3,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2247,18506,27,201,3,0,3,1,4,3,1,4,3,1,1,5,3,4,18,18.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
2248,73821,41,1754,2,5,2,2,4,5,4,2,2,2,2,3,2,4,5,14.0,0,1,1,0,1,0,1,0,0,satisfied
2249,51188,39,373,2,2,2,1,5,2,5,5,2,2,2,4,2,5,0,0.0,0,1,0,1,1,0,0,0,1,neutral or dissatisfied
2250,53044,25,1208,3,2,2,3,5,2,5,5,2,3,1,4,3,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2251,15952,16,528,2,5,2,1,5,2,5,5,3,5,5,3,5,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2252,20885,36,134,4,5,3,3,4,4,4,4,3,4,1,2,2,4,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
2253,26533,41,990,4,1,1,1,4,4,4,4,2,5,2,1,2,4,12,12.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
2254,18713,23,190,5,2,5,4,1,5,1,1,3,4,3,1,4,1,83,90.0,1,0,1,0,0,1,0,0,1,satisfied
2255,7295,35,135,3,0,3,4,1,3,1,1,3,4,5,5,5,1,0,16.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2256,3969,32,764,0,4,0,4,3,0,1,3,3,4,4,4,5,3,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
2257,115625,30,2142,1,1,1,1,4,4,4,4,4,3,4,5,5,4,19,24.0,1,0,1,0,1,0,1,0,0,satisfied
2258,111662,13,1864,4,4,4,4,5,5,5,5,4,4,4,4,5,5,10,18.0,0,1,1,0,1,0,1,0,0,satisfied
2259,5811,23,273,4,3,4,3,3,4,5,3,1,4,4,2,4,3,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
2260,44014,57,397,3,5,3,2,5,3,5,5,4,2,4,3,4,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2261,111289,24,479,5,5,5,5,4,4,4,4,3,2,5,4,5,4,20,24.0,0,1,1,0,1,0,1,0,0,satisfied
2262,2283,50,925,1,1,1,1,2,4,5,5,5,5,5,5,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2263,101317,51,3765,5,5,4,5,4,5,5,5,5,5,5,5,5,3,5,1.0,1,0,1,0,1,0,1,0,0,satisfied
2264,3670,34,427,3,3,3,2,3,3,3,3,3,5,4,3,5,3,12,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2265,88884,22,859,3,3,3,2,2,3,2,2,3,4,4,5,4,2,70,64.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2266,105408,68,369,2,2,2,2,5,5,5,4,4,4,4,4,4,5,8,5.0,1,0,1,0,1,0,1,0,0,satisfied
2267,58571,56,1806,5,5,5,5,5,4,4,5,5,5,5,3,5,4,4,0.0,1,0,1,0,1,0,1,0,0,satisfied
2268,57965,25,1911,2,4,2,1,5,2,5,5,5,2,4,3,5,5,40,65.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2269,96792,46,3840,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0,6.0,0,1,1,0,1,0,1,0,0,satisfied
2270,104112,34,297,2,5,5,1,2,5,2,2,5,2,4,5,5,2,9,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2271,120919,36,2048,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2272,87383,53,2651,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2273,62607,30,1744,4,1,4,3,2,4,2,2,4,5,2,3,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2274,126691,40,2402,5,5,5,5,2,5,5,3,3,3,3,4,3,3,32,11.0,0,1,1,0,1,0,1,0,0,satisfied
2275,10785,26,2697,4,5,5,5,4,4,4,4,3,3,4,3,4,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2276,92166,57,2079,3,3,3,3,5,3,4,4,4,4,4,5,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2277,52077,44,438,4,2,2,2,4,4,4,4,3,3,2,5,3,4,0,9.0,0,1,1,0,1,0,0,1,0,satisfied
2278,13074,32,936,1,2,1,3,4,1,4,4,3,1,3,4,4,4,4,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2279,55278,52,1585,2,3,4,3,3,3,4,2,2,2,2,3,2,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2280,62799,15,2338,0,4,0,3,4,0,3,4,2,3,3,2,3,4,0,5.0,1,0,1,0,0,1,0,1,0,satisfied
2281,3688,60,2667,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2282,229,33,213,5,5,5,5,4,5,5,5,5,5,4,5,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2283,45704,43,852,5,1,1,1,4,4,1,5,5,5,5,3,5,2,13,27.0,1,0,1,0,1,0,0,1,0,satisfied
2284,116869,44,3764,2,2,2,2,2,4,4,4,4,4,4,3,4,5,56,42.0,0,1,1,0,1,0,1,0,0,satisfied
2285,90372,60,2438,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2286,103871,7,1056,4,4,4,5,1,4,1,1,1,1,1,2,5,1,21,15.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2287,44522,20,157,4,4,4,4,3,3,4,3,2,4,3,3,4,3,2,14.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2288,79700,24,762,2,4,2,3,3,2,3,3,3,2,4,3,4,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2289,66204,78,2708,5,5,5,5,5,4,5,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2290,39557,30,965,2,2,2,2,4,4,4,4,5,3,3,4,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
2291,12182,52,675,5,1,1,1,5,5,5,5,1,2,5,3,5,5,0,2.0,0,1,1,0,1,0,0,1,0,satisfied
2292,25587,52,874,2,5,5,5,1,2,2,2,2,2,2,2,2,4,15,21.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2293,76080,23,707,2,4,4,4,2,2,1,2,4,1,3,3,4,2,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
2294,6204,9,501,1,1,1,4,1,1,1,2,4,3,4,1,2,1,80,133.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
2295,38737,36,387,5,2,2,2,5,5,5,5,3,5,4,1,2,5,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
2296,104277,66,1749,5,4,5,2,1,5,1,1,4,3,4,3,4,1,2,0.0,0,1,1,0,0,1,0,1,0,satisfied
2297,72642,69,1121,2,4,2,5,4,5,5,1,1,2,1,3,1,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2298,123817,43,3700,2,3,2,2,5,4,5,4,4,4,4,3,4,5,0,11.0,0,1,1,0,1,0,1,0,0,satisfied
2299,112981,36,1476,4,5,4,2,4,4,4,4,5,3,3,5,4,4,3,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
2300,71736,59,1723,3,5,5,5,4,3,3,3,3,3,3,4,3,2,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2301,77154,17,1865,1,2,1,2,4,1,4,4,4,1,2,4,2,4,13,5.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2302,70398,16,1562,4,4,4,4,4,4,4,4,2,5,3,2,3,4,22,16.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2303,13598,44,227,3,4,3,3,4,4,5,3,3,3,3,4,3,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2304,44007,46,2235,2,5,2,5,2,4,4,2,2,2,2,1,2,1,0,1.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
2305,121671,37,328,3,3,2,4,3,2,3,3,1,2,3,2,4,3,15,7.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2306,115185,35,342,3,3,3,3,3,3,3,3,3,2,4,1,3,3,22,28.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
2307,52114,44,351,3,5,2,4,3,2,2,3,3,3,4,5,4,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2308,101958,60,628,4,3,3,3,4,4,4,4,2,1,3,3,4,4,7,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
2309,107144,35,668,4,4,4,3,4,4,4,4,3,3,5,4,5,4,82,87.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2310,89485,39,1931,1,1,1,1,5,4,5,5,5,5,5,3,5,4,0,7.0,0,1,1,0,1,0,1,0,0,satisfied
2311,15695,24,192,3,2,2,2,2,2,3,2,3,1,3,2,4,2,67,64.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
2312,62744,50,2447,2,2,2,2,4,4,4,3,5,5,5,4,5,4,7,13.0,0,1,1,0,1,0,1,0,0,satisfied
2313,82370,50,3929,3,3,3,3,3,4,5,4,4,4,4,5,4,3,18,5.0,0,1,1,0,1,0,1,0,0,satisfied
2314,51376,65,109,3,5,0,1,1,0,1,1,2,2,3,1,4,1,1,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
2315,16238,62,946,2,3,2,3,3,4,3,3,3,2,2,2,3,4,0,0.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
2316,66950,46,985,1,1,1,1,5,4,5,5,5,5,5,5,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2317,122039,46,130,0,4,0,3,3,4,4,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2318,104984,27,337,3,3,3,3,3,3,3,3,3,5,5,3,4,3,5,1.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
2319,21144,21,227,4,4,0,1,3,0,5,3,5,4,4,3,5,3,0,0.0,0,1,1,0,0,1,0,0,1,satisfied
2320,54121,47,1569,4,4,4,4,2,5,3,4,4,4,4,4,4,2,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
2321,24314,46,479,4,4,4,4,4,4,5,4,4,4,4,3,4,2,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
2322,97154,21,990,1,1,1,3,2,1,2,2,2,3,1,4,1,2,3,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
2323,86955,25,907,5,4,5,5,3,5,3,3,5,2,5,5,5,3,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
2324,70158,64,550,1,4,1,5,4,5,4,5,5,1,5,3,5,4,10,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
2325,40122,61,200,1,5,0,2,4,0,3,4,3,5,5,4,5,4,8,13.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
2326,93363,55,836,3,5,4,2,4,4,4,4,4,4,4,5,5,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
